endTime,artistName,trackName,msPlayed,spotify_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2024-05-10 04:50:00,Taylor Swift,I Look in People's Windows,131907,1Zai5UJ2di3qEuR2HeT2s8,0.763,0.274,1.0,-11.429,0.0,0.0738,0.69,0.0,0.164,0.385,90.796,131907.0,4.0
2024-05-10 04:54:00,Taylor Swift,The Prophecy,249807,18WFFUIsewmA8g31KAeo3e,0.421,0.525,10.0,-10.359,1.0,0.0472,0.825,2.67e-06,0.308,0.535,167.927,249807.0,4.0
2024-05-10 05:05:00,Taylor Swift,Cassandra,94934,0g4fMVo4JjwnIpTfFfLdxS,0.587,0.587,10.0,-9.879,1.0,0.0595,0.806,0.0,0.137,0.514,139.963,240206.0,4.0
2024-05-10 19:07:00,Rick Astley,Never Gonna Give You Up,34146,4PTG3Z6ehGkBFwjybzWkR8,0.721,0.939,8.0,-11.823,1.0,0.0376,0.115,3.79e-05,0.108,0.914,113.309,213573.0,4.0
2024-05-10 19:08:00,The Kid LAROI,WITHOUT YOU,39013,1KMkcUvF7m3SDChDOa7i5L,0.662,0.413,0.0,-7.357,1.0,0.0299,0.213,0.0,0.134,0.467,93.005,161385.0,4.0
2024-05-10 19:09:00,AURORA,Runaway,39380,23rdcrD0Eky4vYn2TZidxJ,0.459,0.276,11.0,-10.339,1.0,0.036,0.63,9.5e-05,0.104,0.128,114.169,248827.0,4.0
2024-05-10 19:10:00,Avicii,The Nights,40023,0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,6.0,-5.298,1.0,0.0433,0.0166,0.0,0.249,0.654,125.983,176658.0,4.0
2024-05-10 19:11:00,Bruno Mars,Talking to the Moon,41392,161DnLWsx1i3u1JT05lzqU,0.498,0.59,1.0,-4.721,0.0,0.032,0.511,0.0,0.107,0.0784,145.867,217867.0,4.0
2024-05-11 06:57:00,Taylor Swift,Fortnight (feat. Post Malone),205695,2OzhQlSqBEmt7hmkYxfT6m,0.504,0.386,11.0,-10.976,1.0,0.0308,0.502,1.53e-05,0.0961,0.281,192.004,228965.0,4.0
2024-05-11 07:02:00,Taylor Swift,The Tortured Poets Department,293048,18WFFUIsewmA8g31KAeo3e,0.421,0.525,10.0,-10.359,1.0,0.0472,0.825,2.67e-06,0.308,0.535,167.927,249807.0,4.0
2024-05-11 07:05:00,Taylor Swift,My Boy Only Breaks His Favorite Toys,203801,7uGYWMwRy24dm7RUDDhUlD,0.596,0.563,0.0,-7.362,1.0,0.0269,0.137,0.0,0.302,0.481,97.073,203801.0,4.0
2024-05-11 07:11:00,Taylor Swift,Down Bad,261228,2F3N9tdombb64aW6VtZOdo,0.541,0.366,11.0,-10.412,1.0,0.0748,0.56,1e-06,0.0946,0.168,159.707,261228.0,4.0
2024-05-11 07:16:00,Taylor Swift,"So Long, London",262974,7wAkQFShJ27V8362MqevQr,0.423,0.533,9.0,-11.388,1.0,0.322,0.73,0.00264,0.0816,0.248,160.218,262975.0,4.0
2024-05-11 07:21:00,Taylor Swift,But Daddy I Love Him,340428,4QMgEffJQuKtjCNvqfRZ0m,0.521,0.72,4.0,-7.684,1.0,0.104,0.384,0.0,0.135,0.438,79.943,340428.0,4.0
2024-05-11 07:25:00,Taylor Swift,Fresh Out The Slammer,210789,7IWcDWOfiooH5hRs9XOVYz,0.33,0.483,9.0,-9.394,1.0,0.0399,0.624,0.0,0.111,0.34,87.115,210789.0,4.0
2024-05-11 07:29:00,Taylor Swift,Florida!!! (feat. Florence + The Machine),215463,5ExOm0dh4NyRyAdSAO9hyM,0.533,0.573,0.0,-7.123,1.0,0.138,0.178,0.0,0.309,0.398,150.088,215463.0,4.0
2024-05-11 07:33:00,Taylor Swift,Guilty as Sin?,254365,799KrpEbhZp0MHeiA8YK9P,0.626,0.428,2.0,-8.374,1.0,0.0261,0.607,0.0,0.0921,0.487,94.95,254366.0,3.0
2024-05-11 07:38:00,Taylor Swift,Who’s Afraid of Little Old Me?,334084,2d8UxVNhJinc8uat9PoM9y,0.606,0.338,0.0,-10.555,1.0,0.048,0.315,0.0,0.106,0.238,119.88,334085.0,4.0
2024-05-11 07:50:00,Taylor Swift,I Can Fix Him (No Really I Can),122415,5chnRTB9qMK3W1M41SnU9s,0.661,0.257,6.0,-13.961,0.0,0.045,0.768,1.72e-06,0.176,0.318,106.896,156298.0,4.0
2024-05-12 04:37:00,Taylor Swift,I Can Fix Him (No Really I Can),34904,5chnRTB9qMK3W1M41SnU9s,0.661,0.257,6.0,-13.961,0.0,0.045,0.768,1.72e-06,0.176,0.318,106.896,156298.0,4.0
2024-05-12 04:41:00,Taylor Swift,loml,277156,3YkNIrAvbKNrrwwEd7NVLl,0.423,0.272,0.0,-12.56,1.0,0.0489,0.858,0.0,0.108,0.195,78.539,277157.0,3.0
2024-05-12 04:45:00,Taylor Swift,I Can Do It With a Broken Heart,218004,0hFF0aqyjDwDh6SQwRbTyx,0.708,0.913,0.0,-5.852,1.0,0.0354,0.00215,3.64e-05,0.193,0.349,128.003,189392.0,4.0
2024-05-12 04:49:00,Taylor Swift,The Smallest Man Who Ever Lived,245541,1xtw1krCR6Dw2KwkXw5z63,0.426,0.41,10.0,-9.083,1.0,0.0581,0.52,0.0,0.338,0.263,142.377,245542.0,1.0
2024-05-12 04:52:00,Taylor Swift,The Alchemy,196900,1tuNqJOtRQVHvONR8Lg3MZ,0.64,0.421,0.0,-8.802,1.0,0.0273,0.422,0.0,0.103,0.353,100.056,196900.0,4.0
2024-05-12 04:56:00,Taylor Swift,Clara Bow,216662,4d9PtIEVij9jW5OaLinH66,0.686,0.318,7.0,-11.046,1.0,0.0263,0.636,0.00144,0.106,0.214,104.088,216662.0,4.0
2024-05-12 05:00:00,Taylor Swift,The Black Dog,238857,62E2nR0od0M5HYxuYLaDz7,0.527,0.27,0.0,-10.855,1.0,0.038,0.707,0.0,0.102,0.23,154.042,238857.0,4.0
2024-05-12 05:04:00,Taylor Swift,imgonnagetyouback,222072,1kcwpPDQnqEqmezzXdJTCP,0.784,0.391,9.0,-9.471,1.0,0.0633,0.608,0.0,0.252,0.15,110.007,222072.0,4.0
2024-05-12 05:07:00,Taylor Swift,The Albatross,183878,4EF6IyONolQy0bIQXm2EmX,0.352,0.479,2.0,-8.942,1.0,0.0583,0.655,0.0,0.0935,0.292,172.013,183879.0,4.0
2024-05-12 05:10:00,Taylor Swift,Chloe or Sam or Sophia or Marcus,213281,1rmEsOezwf2lmIZTMAO5Ag,0.516,0.451,0.0,-8.552,1.0,0.0446,0.78,0.0,0.105,0.218,70.266,213281.0,4.0
2024-05-12 05:14:00,Taylor Swift,How Did It End?,238706,5Bedn0svl0ZD7RGmJkmKKw,0.492,0.379,0.0,-8.859,1.0,0.0257,0.785,0.00093,0.108,0.273,83.993,238707.0,3.0
2024-05-12 05:18:00,Taylor Swift,So High School,228800,7Mts0OfPorF4iwOomvfqn1,0.366,0.866,7.0,-4.514,1.0,0.0466,0.0274,3.07e-06,0.106,0.293,176.07,228800.0,4.0
2024-05-12 05:22:00,Taylor Swift,I Hate It Here,243875,3hlGuz3loYoLfI3bpwieWq,0.485,0.562,2.0,-7.197,1.0,0.0346,0.717,0.0,0.357,0.297,105.953,243876.0,4.0
2024-05-12 05:26:00,Taylor Swift,thanK you aIMee,263817,7ogK4lJDVDMU6A6vYR5rvD,0.609,0.541,7.0,-8.013,1.0,0.0346,0.609,0.0,0.122,0.252,95.997,263817.0,4.0
2024-05-12 05:29:00,Taylor Swift,I Look in People's Windows,131907,1Zai5UJ2di3qEuR2HeT2s8,0.763,0.274,1.0,-11.429,0.0,0.0738,0.69,0.0,0.164,0.385,90.796,131907.0,4.0
2024-05-12 05:43:00,Taylor Swift,The Prophecy,59054,18WFFUIsewmA8g31KAeo3e,0.421,0.525,10.0,-10.359,1.0,0.0472,0.825,2.67e-06,0.308,0.535,167.927,249807.0,4.0
2024-05-13 04:08:00,Taylor Swift,The Prophecy,190763,18WFFUIsewmA8g31KAeo3e,0.421,0.525,10.0,-10.359,1.0,0.0472,0.825,2.67e-06,0.308,0.535,167.927,249807.0,4.0
2024-05-13 04:12:00,Taylor Swift,Cassandra,240205,0g4fMVo4JjwnIpTfFfLdxS,0.587,0.587,10.0,-9.879,1.0,0.0595,0.806,0.0,0.137,0.514,139.963,240206.0,4.0
2024-05-13 04:17:00,Taylor Swift,Peter,283957,3zMDGj4D8ogaYgAIZPeU7S,0.342,0.376,0.0,-8.212,1.0,0.0372,0.805,0.0,0.0593,0.29,176.859,283958.0,3.0
2024-05-13 04:21:00,Taylor Swift,The Bolter,238241,2913xXOVAIDAqxzV2g4VcU,0.455,0.586,0.0,-7.978,1.0,0.0492,0.638,0.0,0.131,0.481,183.694,238242.0,4.0
2024-05-13 04:25:00,Taylor Swift,Robin,240893,2CnjDMdpRjlWv04Xk3s6MW,0.476,0.386,0.0,-10.601,1.0,0.03,0.791,0.000423,0.1,0.158,138.265,240893.0,4.0
2024-05-13 04:29:00,Taylor Swift,The Manuscript,224743,1DTRUYVd8rYpla9hhVVwjo,0.509,0.256,0.0,-11.665,1.0,0.0306,0.901,2.43e-06,0.103,0.436,94.184,224744.0,4.0
2024-05-13 04:32:00,Taylor Swift,Cruel Summer,178426,1BxfuPKGuaTgP7aM0Bbdwr,0.552,0.702,9.0,-5.707,1.0,0.157,0.117,2.06e-05,0.105,0.564,169.994,178427.0,4.0
2024-05-13 04:36:00,Hozier,Too Sweet,251424,4IadxL6BUymXlh8RCJJu7T,0.741,0.62,10.0,-5.505,1.0,0.0412,0.0295,0.000809,0.0398,0.934,117.038,251424.0,4.0
2024-05-13 04:47:00,Sabrina Carpenter,Espresso,37103,2qSkIjg1o9h3YT9RAgYN75,0.701,0.76,0.0,-5.478,1.0,0.0285,0.107,6.54e-05,0.185,0.69,103.969,175459.0,4.0
2024-05-14 04:29:00,Taylor Swift,Fortnight (feat. Post Malone),228965,2OzhQlSqBEmt7hmkYxfT6m,0.504,0.386,11.0,-10.976,1.0,0.0308,0.502,1.53e-05,0.0961,0.281,192.004,228965.0,4.0
2024-05-14 04:34:00,Taylor Swift,The Tortured Poets Department,293048,18WFFUIsewmA8g31KAeo3e,0.421,0.525,10.0,-10.359,1.0,0.0472,0.825,2.67e-06,0.308,0.535,167.927,249807.0,4.0
2024-05-14 05:06:00,Taylor Swift,My Boy Only Breaks His Favorite Toys,197746,7uGYWMwRy24dm7RUDDhUlD,0.596,0.563,0.0,-7.362,1.0,0.0269,0.137,0.0,0.302,0.481,97.073,203801.0,4.0
2024-05-16 05:03:00,Taylor Swift,Down Bad,261228,2F3N9tdombb64aW6VtZOdo,0.541,0.366,11.0,-10.412,1.0,0.0748,0.56,1e-06,0.0946,0.168,159.707,261228.0,4.0
2024-05-16 05:07:00,Taylor Swift,"So Long, London",262974,7wAkQFShJ27V8362MqevQr,0.423,0.533,9.0,-11.388,1.0,0.322,0.73,0.00264,0.0816,0.248,160.218,262975.0,4.0
2024-05-16 05:13:00,Taylor Swift,But Daddy I Love Him,340428,4QMgEffJQuKtjCNvqfRZ0m,0.521,0.72,4.0,-7.684,1.0,0.104,0.384,0.0,0.135,0.438,79.943,340428.0,4.0
2024-05-16 05:17:00,Taylor Swift,Fresh Out The Slammer,210789,7IWcDWOfiooH5hRs9XOVYz,0.33,0.483,9.0,-9.394,1.0,0.0399,0.624,0.0,0.111,0.34,87.115,210789.0,4.0
2024-05-16 05:31:00,Taylor Swift,Florida!!! (feat. Florence + The Machine),112078,5ExOm0dh4NyRyAdSAO9hyM,0.533,0.573,0.0,-7.123,1.0,0.138,0.178,0.0,0.309,0.398,150.088,215463.0,4.0
2024-05-16 11:28:00,Taylor Swift,Florida!!! (feat. Florence + The Machine),51429,5ExOm0dh4NyRyAdSAO9hyM,0.533,0.573,0.0,-7.123,1.0,0.138,0.178,0.0,0.309,0.398,150.088,215463.0,4.0
2024-05-16 11:42:00,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",153219,7CyPwkp0oE8Ro9Dd5CUDjW,0.522,0.641,8.0,-6.287,1.0,0.0318,0.0545,0.0,0.162,0.202,87.51,244685.0,4.0
2024-05-17 05:26:00,Olivia Rodrigo,all-american bitch,165833,34sOdxWu9FljH84UXdRwu1,0.43,0.692,6.0,-4.234,1.0,0.0429,0.254,4.17e-06,0.148,0.401,156.261,165834.0,4.0
2024-05-17 05:29:00,Olivia Rodrigo,bad idea right?,184783,3IX0yuEVvDbnqUwMBB3ouC,0.627,0.879,9.0,-3.446,1.0,0.0955,0.00193,6.87e-06,0.0647,0.748,129.979,184784.0,4.0
2024-05-17 05:31:00,Olivia Rodrigo,vampire,98422,1kuGVB7EU95pJObxwvfwKS,0.511,0.532,5.0,-5.745,1.0,0.0578,0.177,0.0,0.291,0.35,138.005,219724.0,4.0
2024-05-17 12:26:00,Olivia Rodrigo,vampire,65505,1kuGVB7EU95pJObxwvfwKS,0.511,0.532,5.0,-5.745,1.0,0.0578,0.177,0.0,0.291,0.35,138.005,219724.0,4.0
2024-05-17 12:33:00,Olivia Rodrigo,bad idea right?,184783,3IX0yuEVvDbnqUwMBB3ouC,0.627,0.879,9.0,-3.446,1.0,0.0955,0.00193,6.87e-06,0.0647,0.748,129.979,184784.0,4.0
2024-05-17 12:37:00,Olivia Rodrigo,ballad of a homeschooled girl,203369,5sp71CUt0jXRNqHblPGp7b,0.385,0.873,1.0,-3.331,1.0,0.069,0.0557,0.0,0.353,0.469,120.393,203369.0,4.0
2024-05-17 12:39:00,Olivia Rodrigo,making the bed,102444,5CscrLqFBgPfZR8fGtikov,0.537,0.413,7.0,-7.736,1.0,0.0319,0.346,0.0,0.12,0.226,133.21,198867.0,4.0
2024-05-17 12:42:00,Olivia Rodrigo,get him back!,211141,2gyxAWHebV7xPYVxqoi86f,0.546,0.846,5.0,-5.719,1.0,0.181,0.0135,0.0,0.607,0.74,162.043,211141.0,4.0
2024-05-17 12:43:00,Olivia Rodrigo,love is embarrassing,67440,26QLJMK8G0M06sk7h7Fkse,0.52,0.831,9.0,-3.432,1.0,0.0968,0.00261,0.0,0.156,0.677,160.035,154517.0,4.0
2024-05-17 12:44:00,Olivia Rodrigo,the grudge,68998,3Nl5OkkmS5DaBZvuYofpAt,0.548,0.307,10.0,-9.214,1.0,0.0781,0.916,0.0,0.0828,0.317,127.923,189386.0,4.0
2024-05-17 12:45:00,Olivia Rodrigo,teenage dream,33877,7fesNTgTEMEH0ye8MOgEDY,0.422,0.229,0.0,-10.208,1.0,0.0362,0.816,0.0,0.109,0.104,135.82,222358.0,4.0
2024-05-17 12:48:00,Olivia Rodrigo,brutal,143746,6SRsiMl7w1USE4mFqrOhHC,0.672,0.526,4.0,-6.446,1.0,0.0599,0.0311,1.37e-06,0.28,0.28,123.999,143747.0,4.0
2024-05-17 12:49:00,Olivia Rodrigo,traitor,69572,5CZ40GBx1sQ9agT82CLQCT,0.38,0.339,3.0,-7.885,1.0,0.0338,0.691,0.0,0.12,0.0849,100.607,229227.0,4.0
2024-05-17 12:53:00,Olivia Rodrigo,good 4 u,165916,4ZtFanR9U6ndgddUvNcjcG,0.563,0.664,9.0,-5.044,1.0,0.154,0.335,0.0,0.0849,0.688,166.928,178147.0,4.0
2024-05-17 12:56:00,Sabrina Carpenter,Espresso,141625,2qSkIjg1o9h3YT9RAgYN75,0.701,0.76,0.0,-5.478,1.0,0.0285,0.107,6.54e-05,0.185,0.69,103.969,175459.0,4.0
2024-05-17 12:57:00,Sabrina Carpenter,Feather,68348,2Zo1PcszsT9WQ0ANntJbID,0.787,0.686,6.0,-4.37,0.0,0.0339,0.0893,0.0,0.0927,0.836,123.51,185553.0,4.0
2024-05-17 13:00:00,Sabrina Carpenter,Nonsense,163648,6dgUya35uo964z7GZXM07g,0.74,0.697,8.0,-4.912,1.0,0.034,0.0268,0.0,0.224,0.732,138.992,163648.0,4.0
2024-05-17 13:02:00,Sabrina Carpenter,because i liked a boy,127508,32FhTAAjKZaBein150o3Px,0.386,0.592,11.0,-7.299,1.0,0.374,0.363,0.0,0.117,0.161,146.879,196458.0,4.0
2024-05-17 13:05:00,Billie Eilish,bad guy,188786,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562,135.128,194088.0,4.0
2024-05-17 13:21:00,Billie Eilish,bury a friend,150906,4SSnFejRGlZikf02HLewEF,0.905,0.389,8.0,-14.505,1.0,0.332,0.74,0.162,0.106,0.196,120.046,193143.0,4.0
2024-05-19 05:48:00,Christell,Dubidubidu (Chipi Chipi Chapa Chapa),225267,7DXDIcjpwkRvO645vuLwbZ,0.695,0.915,9.0,-5.828,0.0,0.0528,0.143,0.0,0.301,0.982,147.872,226104.0,4.0
2024-05-19 05:50:00,Manu Pilas,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,139844,3lWzVNe1yFZlkeBBzUuZYu,0.46,0.564,9.0,-10.329,0.0,0.0343,0.538,0.0,0.191,0.962,135.178,139845.0,5.0
2024-05-19 05:51:00,24kGoldn,Mood (feat. iann dior),42649,4jPy3l0RUwlUI9T5XHBW2m,0.701,0.716,7.0,-3.671,0.0,0.0361,0.174,0.0,0.324,0.732,91.007,140533.0,4.0
2024-05-19 05:54:00,Sarah Jeffery,Queen of Mean,189397,4o05DiC0RQ9DNtGJGauwna,0.543,0.787,8.0,-6.52,1.0,0.241,0.248,0.0,0.0778,0.343,173.702,189397.0,4.0
2024-05-19 05:56:00,Queen,Bohemian Rhapsody,109530,7tFiyTwD0nx5a1eklYtX2J,0.392,0.402,0.0,-9.961,0.0,0.0536,0.288,0.0,0.243,0.228,143.883,354320.0,4.0
2024-05-19 05:57:00,Taylor Swift,Blank Space (Taylor's Version),43017,45wMBGri1PORPjM9PwFfrS,0.737,0.725,0.0,-5.417,1.0,0.0641,0.0976,0.0,0.174,0.755,96.012,231833.0,4.0
2024-05-19 05:59:00,Blue,One Love,121420,2W5acFzXf5FrktecuD30Or,0.683,0.722,8.0,-4.039,0.0,0.0358,0.0243,4.2e-05,0.35,0.854,95.012,207187.0,4.0
2024-05-19 06:02:00,Imagine Dragons,Bones,165264,54ipXppHLA8U4yqpOFTUhr,0.772,0.75,5.0,-3.67,0.0,0.0455,0.0201,0.0,0.074,0.587,114.061,165265.0,4.0
2024-05-19 06:03:00,Taylor Swift,Cruel Summer,51130,1BxfuPKGuaTgP7aM0Bbdwr,0.552,0.702,9.0,-5.707,1.0,0.157,0.117,2.06e-05,0.105,0.564,169.994,178427.0,4.0
2024-05-19 06:04:00,Tesher,Jalebi Baby,73016,6FvSS3Goz7OC8oCC2eWqe8,0.691,0.829,0.0,-7.179,1.0,0.0412,0.0289,0.0,0.254,0.866,93.059,169154.0,4.0
2024-05-19 06:05:00,F4ST,Dance Dance Dance With My Hands Hands Hands (Bloody Mary),36110,6iZNerKaMbtDYsy9n6cKId,0.822,0.746,1.0,-4.963,0.0,0.0665,0.316,0.0542,0.143,0.298,128.06,236250.0,4.0
2024-05-19 06:11:00,Lady Gaga,Bloody Mary,89420,11BKm0j4eYoCPPpCONAVwA,0.591,0.637,9.0,-6.365,0.0,0.03,0.0107,1.95e-06,0.113,0.432,99.998,244760.0,4.0
2024-05-19 06:14:00,Jasmine Sandlas,Patt Lai Geya,120383,5ulKd9NEccWPK39jSsBVs7,0.746,0.674,5.0,-3.773,1.0,0.0475,0.0789,0.0,0.139,0.538,79.994,222276.0,4.0
2024-05-19 06:18:00,Riar Saab,Obsessed,190444,6Z4rRhYZVQsYKmrxD40tru,0.798,0.74,5.0,-4.099,0.0,0.0861,0.616,0.0,0.084,0.851,134.932,190444.0,4.0
2024-05-19 06:20:00,AP Dhillon,With You,154554,0xIuPDzJSnJywALez8dwKR,0.78,0.744,2.0,-4.773,1.0,0.0298,0.161,0.0011,0.201,0.925,116.978,154554.0,4.0
2024-05-19 06:22:00,Diljit Dosanjh,Kinni Kinni,124589,3F3ZuXYFXGM1V6pk3b3zmi,0.883,0.525,3.0,-8.391,0.0,0.112,0.517,0.00046,0.0734,0.608,97.005,213344.0,4.0
2024-05-19 06:58:00,Pritam,Badtameez Dil,45680,4eu27jAU2bbnyHUC3G75U8,0.806,0.932,2.0,-2.228,0.0,0.0684,0.24,0.0,0.216,0.792,106.021,252760.0,4.0
2024-05-19 07:08:00,Taylor Swift,Fortnight (feat. Post Malone),228965,2OzhQlSqBEmt7hmkYxfT6m,0.504,0.386,11.0,-10.976,1.0,0.0308,0.502,1.53e-05,0.0961,0.281,192.004,228965.0,4.0
2024-05-19 07:13:00,Taylor Swift,The Tortured Poets Department,293048,18WFFUIsewmA8g31KAeo3e,0.421,0.525,10.0,-10.359,1.0,0.0472,0.825,2.67e-06,0.308,0.535,167.927,249807.0,4.0
2024-05-19 07:16:00,Taylor Swift,My Boy Only Breaks His Favorite Toys,203801,7uGYWMwRy24dm7RUDDhUlD,0.596,0.563,0.0,-7.362,1.0,0.0269,0.137,0.0,0.302,0.481,97.073,203801.0,4.0
2024-05-19 07:19:00,Taylor Swift,Down Bad,192616,2F3N9tdombb64aW6VtZOdo,0.541,0.366,11.0,-10.412,1.0,0.0748,0.56,1e-06,0.0946,0.168,159.707,261228.0,4.0
2024-05-19 07:24:00,Taylor Swift,State Of Grace (Taylor's Version),295413,6lzc0Al0zfZOIFsFvBS1ki,0.594,0.713,9.0,-5.314,1.0,0.0503,0.000328,0.0,0.114,0.328,129.958,295413.0,4.0
2024-05-19 07:28:00,Taylor Swift,Red (Taylor's Version),223093,4OAuvHryIVv4kMDNSLuPt6,0.516,0.777,1.0,-4.908,0.0,0.0375,0.00108,1.62e-06,0.0761,0.408,125.047,223093.0,4.0
2024-05-19 07:32:00,Taylor Swift,Treacherous (Taylor's Version),242720,3S7HNKPakdwNEBFIVTL6dZ,0.645,0.593,2.0,-6.506,1.0,0.0288,0.0344,0.000127,0.13,0.299,109.984,242720.0,4.0
2024-05-19 07:36:00,Taylor Swift,I Knew You Were Trouble (Taylor's Version),219760,6AtZLIzUINvExIUy4QhdjP,0.584,0.557,6.0,-6.371,1.0,0.0342,0.0129,0.0,0.0576,0.767,154.008,219760.0,4.0
2024-05-19 07:41:00,Taylor Swift,All Too Well (Taylor's Version),329160,5enxwA8aAbwZbf5qCHORXi,0.631,0.518,0.0,-8.771,1.0,0.0303,0.274,0.0,0.088,0.205,93.023,613027.0,4.0
2024-05-19 07:45:00,Taylor Swift,22 (Taylor's Version),230960,3yII7UwgLF6K5zW3xad3MP,0.642,0.695,7.0,-5.62,1.0,0.0281,0.000443,1.02e-05,0.0753,0.642,103.984,230960.0,4.0
2024-05-19 07:49:00,Taylor Swift,I Almost Do (Taylor's Version),244586,2r9CbjYgFhtAmcFv1cSquB,0.511,0.559,4.0,-6.587,1.0,0.0264,0.0167,0.0,0.113,0.248,145.88,244587.0,4.0
2024-05-19 07:52:00,Taylor Swift,We Are Never Ever Getting Back Together (Taylor's Version),193146,5YqltLsjdqFtvqE7Nrysvs,0.567,0.686,7.0,-6.139,1.0,0.175,0.0317,1.86e-06,0.0732,0.716,172.014,193147.0,4.0
2024-05-19 07:56:00,Taylor Swift,Stay Stay Stay (Taylor's Version),205786,6GXgd1BPD9bUpqw5AntGV5,0.586,0.72,0.0,-5.556,1.0,0.035,0.000718,0.0,0.0949,0.481,97.057,193289.0,4.0
2024-05-19 07:57:00,Taylor Swift,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),51829,0y6kdSRCVQhSsHSpWvTUm7,0.502,0.534,2.0,-5.954,1.0,0.0278,0.0399,0.0,0.0977,0.155,94.05,299080.0,4.0
2024-05-19 08:08:00,Taylor Swift,Holy Ground (Taylor's Version),52140,7J4b3LVCIGO4CMBDFLPoP6,0.622,0.809,9.0,-5.623,1.0,0.0638,0.0288,0.00218,0.109,0.511,156.894,202960.0,4.0
2024-05-22 04:41:00,Taylor Swift,Florida!!! (feat. Florence + The Machine),215463,5ExOm0dh4NyRyAdSAO9hyM,0.533,0.573,0.0,-7.123,1.0,0.138,0.178,0.0,0.309,0.398,150.088,215463.0,4.0
2024-05-22 04:42:00,Taylor Swift,Clara Bow,35860,4d9PtIEVij9jW5OaLinH66,0.686,0.318,7.0,-11.046,1.0,0.0263,0.636,0.00144,0.106,0.214,104.088,216662.0,4.0
2024-05-22 04:43:00,Taylor Swift,The Tortured Poets Department,105288,18WFFUIsewmA8g31KAeo3e,0.421,0.525,10.0,-10.359,1.0,0.0472,0.825,2.67e-06,0.308,0.535,167.927,249807.0,4.0
2024-05-22 04:48:00,Taylor Swift,thanK you aIMee,263817,7ogK4lJDVDMU6A6vYR5rvD,0.609,0.541,7.0,-8.013,1.0,0.0346,0.609,0.0,0.122,0.252,95.997,263817.0,4.0
2024-05-22 04:52:00,Taylor Swift,Robin,240893,2CnjDMdpRjlWv04Xk3s6MW,0.476,0.386,0.0,-10.601,1.0,0.03,0.791,0.000423,0.1,0.158,138.265,240893.0,4.0
2024-05-22 04:56:00,Taylor Swift,imgonnagetyouback,222072,1kcwpPDQnqEqmezzXdJTCP,0.784,0.391,9.0,-9.471,1.0,0.0633,0.608,0.0,0.252,0.15,110.007,222072.0,4.0
2024-05-22 05:07:00,Taylor Swift,The Smallest Man Who Ever Lived,71797,1xtw1krCR6Dw2KwkXw5z63,0.426,0.41,10.0,-9.083,1.0,0.0581,0.52,0.0,0.338,0.263,142.377,245542.0,1.0
2024-05-22 10:20:00,Taylor Swift,Who’s Afraid of Little Old Me?,175746,2d8UxVNhJinc8uat9PoM9y,0.606,0.338,0.0,-10.555,1.0,0.048,0.315,0.0,0.106,0.238,119.88,334085.0,4.0
2024-05-24 09:55:00,Taylor Swift,Florida!!! (feat. Florence + The Machine),36794,5ExOm0dh4NyRyAdSAO9hyM,0.533,0.573,0.0,-7.123,1.0,0.138,0.178,0.0,0.309,0.398,150.088,215463.0,4.0
2024-05-24 10:20:00,Taylor Swift,Who’s Afraid of Little Old Me?,503583,2d8UxVNhJinc8uat9PoM9y,0.606,0.338,0.0,-10.555,1.0,0.048,0.315,0.0,0.106,0.238,119.88,334085.0,4.0
2024-05-24 10:24:00,Taylor Swift,The Prophecy,249807,18WFFUIsewmA8g31KAeo3e,0.421,0.525,10.0,-10.359,1.0,0.0472,0.825,2.67e-06,0.308,0.535,167.927,249807.0,4.0
2024-05-24 10:41:00,Taylor Swift,The Bolter,238241,2913xXOVAIDAqxzV2g4VcU,0.455,0.586,0.0,-7.978,1.0,0.0492,0.638,0.0,0.131,0.481,183.694,238242.0,4.0
2024-05-24 10:45:00,Taylor Swift,Down Bad,261228,2F3N9tdombb64aW6VtZOdo,0.541,0.366,11.0,-10.412,1.0,0.0748,0.56,1e-06,0.0946,0.168,159.707,261228.0,4.0
2024-05-24 10:48:00,Taylor Swift,I Look in People's Windows,131907,1Zai5UJ2di3qEuR2HeT2s8,0.763,0.274,1.0,-11.429,0.0,0.0738,0.69,0.0,0.164,0.385,90.796,131907.0,4.0
2024-05-24 10:51:00,Taylor Swift,My Boy Only Breaks His Favorite Toys,203801,7uGYWMwRy24dm7RUDDhUlD,0.596,0.563,0.0,-7.362,1.0,0.0269,0.137,0.0,0.302,0.481,97.073,203801.0,4.0
2024-05-24 11:03:00,Taylor Swift,The Manuscript,224743,1DTRUYVd8rYpla9hhVVwjo,0.509,0.256,0.0,-11.665,1.0,0.0306,0.901,2.43e-06,0.103,0.436,94.184,224744.0,4.0
2024-05-24 11:04:00,Taylor Swift,Clara Bow,43031,4d9PtIEVij9jW5OaLinH66,0.686,0.318,7.0,-11.046,1.0,0.0263,0.636,0.00144,0.106,0.214,104.088,216662.0,4.0
